Property ID,Geographic ID,Type,Property Address,Legal Description,Owner Name,Doing Business As,Appraised Value
501882,12175-000-0250,"Real","346 HOLBROOK  SAN ANTONIO, TX 78234","NCB 12175 ARB P-109 PT OF L  ","4M PROPERTIES INC","","16,360"
111987,01064-007-0312,"Real","1315 E MULBERRY AVE  FT SAM HOUSTON, TX 78234","NCB  1064   BLK   7 LOT   31 THRU 40","BUILDING PORTFOLIO INVESTMENTS IV LLC","MULBERRY TERRACE APARTMENTS                   ","1,386,360"
111982,01064-007-0111,"Real","1315 E MULBERRY AVE  FT SAM HOUSTON, TX 78234","NCB  1064   BLK   7 LOT S 39 FT OF 11 THRU 14 ","BUILDING PORTFOLIO INVSTS IV LLC","IRA TOWNHOMES POOL","64,610"
501877,12175-000-0220,"Real","HOLBROOK  SAN ANTONIO, TX 78234","NCB 12175  BLK      LOT I  ","CITY OF SAN ANTONIO","","17,950"
501820,12175-000-0022,"Real","HOLBROOK  FT SAM HOUSTON, TX 78234","NCB 12175   BLK   LOT  TR-B1  ","CITY OF SAN ANTONIO","","8,470"
501854,12175-000-0151,"Real","HOLBROOK  SAN ANTONIO, TX 78234","NCB 12175  BLK      LOT  ARB N ","CITY OF SAN ANTONIO","","100"
501862,12175-000-0181,"Real","RITTIMAN RD  SAN ANTONIO, TX 78234","NCB 12175  BLK      LOT TRACT A 1.232 AC EXC NE 0.268 AC","CITY OF SAN ANTONIO","","11,810"
501867,12175-000-0192,"Real","HOLBROOK  SAN ANTONIO, TX 78234","NCB 12175  BLK  LOT C  ","CITY OF SAN ANTONIO","","100"
501878,12175-000-0225,"Real","HOLBROOK  SAN ANTONIO, TX 78234","NCB 12175   BLK     LOT    J  ","CITY OF SAN ANTONIO","","100"
393512,07464-000-0030,"Real","1130 99TH ST  SAN ANTONIO, TX 78234","NCB 7464 ALL STINSON FIELD EXC MID 600 X 766.05 FT IMPTS ONLY ON CITY LAND","CITY OF SAN ANTONIO","*EXEMPT*  CELL TOWER","0"
476072,11172-000-1001,"Real","MISSION RD  SAN ANTONIO, TX 78234","NCB 11172 P-100  ","CITY OF SAN ANTONIO","","405,750"
501904,12175-000-1230,"Real","HARRY WURZBACH  FT SAM HOUSTON, TX 78234","NCB 12175  BLK    LOT P-123 J-21 WELL SITE (ON FT SAM HOUSTON)","EDWARDS AQUIFER AUTHORITY","","1,760"
111981,01064-007-0110,"Real","418 IRA  FT SAM HOUSTON, TX 78234","NCB  1064  BLK    7 LOT N 123.9 FT OF 11 & 12 ","ELLIOTT CAROLYN EST OF","","194,000"
1058942,12175-000-1170,"Real","E GARSON  SAN ANTONIO, TX 78234","NCB 12175  BLK     LOT P-117","FT SAM HOUSTON FAMILY HOUSING LP","","26,980"
1058938,12175-000-1130,"Real","HARRY WUZBACH  SAN ANTONIO, TX 78234","NCB 12175  BLK     LOT P-113","FT SAM HOUSTON FAMILY HOUSING LP","","7,707,530"
1058934,12175-000-1090,"Real","ARTILLERY POST RD  SAN ANTONIO, TX 78234","NCB 12175  BLK     LOT P-109","FT SAM HOUSTON FAMILY HOUSING LP","","3,552,830"
1058936,12175-000-1110,"Real","ARTILLERY POST RD  FT SAM HOUSTON, TX 78234","NCB 12175  BLK     LOT P-111","FT SAM HOUSTON FAMILY HOUSING LP","","6,630"
