Property ID,Geographic ID,Type,Property Address,Legal Description,Owner Name,Doing Business As,Appraised Value
1275766,00000-127-5766,"Personal","11224 HUEBNER RD 206 SAN ANTONIO, TX 78230","1000 DEGREES NEAPOLITAN PIZZA 11224 HUEBNER RD STE 206 INV FURN FIXT EQPT SU","1000 DEGRESS SACV LLC","1000 DEGREES NEAPOLITAN PIZZA","96,780"
564900,14978-000-0021,"Real","10131 WURZBACH RD  SAN ANTONIO, TX 78230","NCB 14978  BLK  LOT S IRR 109.52 FT OF 2 ","10103 WURZBACH ROAD LLC","POPEYE'S","508,290"
564901,14978-000-0030,"Real","10103 WURZBACH RD  SAN ANTONIO, TX 78230","NCB 14978 BLK  LOT 3  ","10103 WURZBACH ROAD LLC","100% VACANT OFFICE","5,783,180"
540641,14002-005-0780,"Real","10410 REDLAWN DR  SAN ANTONIO, TX 78230","NCB 14002   BLK   5 LOT   78  ","10410 REDLAWN DR LAND TRUST","","175,000"
626933,16726-001-0041,"Real","10919 WURZBACH RD  SAN ANTONIO, TX 78230","NCB 16726   BLK 1   LOT  4  (SERGIO'S SUBD)","10919 WURZBACH RD LLC","CREER SIGNS","1,151,240"
562326,14863-001-0050,"Real","11010 W INTERSTATE 10  SAN ANTONIO, TX 78230","NCB: 14863  BLK: 1  LOT: 5 GOLDEN TRIANGLE ","11010 IH W LLC","HOLIDAY INN EXPRESS      120 ROOMS","9,100,000"
520937,13222-009-0230,"Real","11027 AULDINE DR  SAN ANTONIO, TX 78230","NCB 13222  BLK    9 LOT 23  ","11027 AULDINE DR LAND TRUST","","189,780"
565863,15017-001-0080,"Real","11660 HUEBNER RD  SAN ANTONIO, TX 78230","NCB  15017  BLK  1   LOT 8 (8.535) & NW 50 FT STRIP OF 2 (1.113)","11660 HUEBNER ROAD LP","JOSEPH ON HUEBNER (192 UNITS)","16,900,000"
543792,14141-011-0480,"Real","11750 WURZBACH RD  SAN ANTONIO, TX 78230","NCB 14141  BLK   11 LOT   48  ","11750 WURZBACH ROAD LLC","NEW SOUND HEARING AIDS","567,270"
558912,14712-002-0015,"Real","12000 HUEBNER RD  SAN ANTONIO, TX 78230","NCB 14712 BLK 2 LOT  1 &  4  ","12000 HUEBNER RD REAL","ONE SUPERIOR PLAZA                            ","1,415,000"
