Property ID,Geographic ID,Type,Property Address,Legal Description,Owner Name,Doing Business As,Appraised Value
1296761,00000-129-6761,"Personal","310 E NAKOMA ST  SAN ANTONIO, TX 78216","1-MTZ CONSTRUCTION OF TEXAS 310 E NAKOMA ST INV ONLY","1-MTZ CONSTRUCTION OF TEXAS","1-MTZ CONSTRUCTION OF TEXAS","1,000"
520607,13209-013-0450,"Real","10115 SAHARA ST  SAN ANTONIO, TX 78216","NCB 13209  BLK   13 LOT 45  ","10115 SAHARA STREET LLC","SAHARA SUITES APTS","3,580,000"
499824,12096-000-0010,"Real","102 W RECTOR ST  SAN ANTONIO, TX 78216","NCB 12096  BLK      LOT  1&2  ","102 RECTOR LLC","","2,710,000"
537653,13884-001-0114,"Real","COACHLIGHT ST  SAN ANTONIO, TX 78216","NCB 13884  BLK  1  LOT  ARB 11D  0.0956 AC  (26' INGRESS/EGRESS ESMT)","10226 LLC","","840"
499548,12084-016-0010,"Real","103 PINEWOOD LN  SAN ANTONIO, TX 78216","NCB 12084  BLK   16 LOT 1  ","103 PINEWOOD LLC","","247,170"
495508,11940-009-0140,"Real","103 TEAKWOOD LN  SAN ANTONIO, TX 78216","NCB 11940  BLK    9 LOT 14 FHA 15981 ","103 TEAKWOOD LANE LAND TRUST","","182,000"
1109284,13032-002-0180,"Real","104 JACKSON KELLER RD   SAN ANTONIO, TX 78216","NCB 13032 BLK 2 LOT 18 (JACKSON-KELLER 104)","104-102 JACKSON KELLER LLC","VACANT LOT - FUTURE OFFICE","137,110"
517124,13032-002-0110,"Real","102 JACKSON KELLER RD  SAN ANTONIO, TX 78216","NCB 13032  BLK    2 LOT 11  ","104-102 JACKSON KELLER LLC","VACANT LOT - FORMER GASSMAN'S ARCHERY","54,820"
615275,16377-004-0030,"Real","10500 HERITAGE ST   SAN ANTONIO, TX 78216","NCB 16377  BLK 4  LOT 3  ","10500 HERITAGE LLC","NORTHPOINT ATRIUM","8,250,000"
1271924,00000-127-1924,"Personal","447 MCCARTY RD  SAN ANTONIO, TX 78216","INKSELL 447 MCCARTY RD INV FURN FIXT EQPT SUP","11:24 ENTERPRISES LLC","INKSELL","41,390"
1203622,12056-000-0300,"Real","823 ARION PKWY  SAN ANTONIO, TX 78216","NCB 12056  BLK    LOT 30  (JOERIS SUBD)","11000 JONES MALTSBERGER LP","JOERIS","8,700,000"
526743,13491-035-0130,"Real","813 AFTERGLOW ST  SAN ANTONIO, TX 78216","NCB  13491  BLK  35  LOT  13 14, 15 & 16 ","11726 WEST LLC","AUTUMN BROOK APARTMENTS","1,543,856"
526712,13490-034-0720,"Real","814 AFTERGLOW ST  SAN ANTONIO, TX 78216","NCB 13490 BLK  34 LOT 72 AND 73 ","11726 WEST LLC","AUTUMN BROOK APARTMENTS","1,447,365"
526718,13490-034-0821,"Real","11726 WEST AVE  SAN ANTONIO, TX 78216","NCB 13490   BLK  34 LOT   82  ","11726 WEST LLC","AUTUMN BROOK APARTMENTS                       ","6,657,879"
471586,11021-007-0110,"Real","118 MAPLEWOOD LN  SAN ANTONIO, TX 78216","NCB 11021  BLK    7 LOT 11  ","118 MAPLEWOOD LLC","","176,700"
1277114,08644-000-0551,"Real","11802 JONES MALTSBERGER  SAN ANTONIO, TX 78216","NCB 8644 (WURZBACH REPAIR CENTER), LOT 55","11802 WURZBACH PKWY HOLDINGS LP","HILL COUNTRY BRITISH/LAND ROVER SERVICE","1,327,720"
617369,16480-122-2222,"Real","11839 PARLIAMENT ST   SAN ANTONIO, TX 78216","NCB 16480  BLDG V UNIT 2222 CALAIS VILLAS CONDOMINIUM PHASE II","11839 PARLIAMENT ST LLC","","108,680"
449142,10060-013-0070,"Real","119 JACKSON KELLER RD  SAN ANTONIO, TX 78216","NCB 10060  BLK   13 LOT 7  ","119 JACKSON KELLER LLC","EDEN ROC APARTMENTS (100% Vacant)","174,470"
496216,11967-003-0751,"Real","503 E RAMSEY RD  SAN ANTONIO, TX 78216","NCB 11967 BLK  3 LOT 75 & 76  ","119-17 ATLANTIC REALTY CORP","APEX ROOFING & CONSTRUCTION/READING CLINIC    ","1,117,130"
449996,10116-000-0170,"Real","120 INTERLOOP RD  SAN ANTONIO, TX 78216","NCB 10116    BLK     LOT 17 SAN PEDRO INTERLOOP PARK INTERNATIONAL SUBD","120 INTERLOOP PARTNERS L P","LARRY WUNSCH & ASSOC.","425,000"
526999,13497-041-0160,"Real","12015 RADIUM ST  SAN ANTONIO, TX 78216","NCB 13497   BLK  41 LOT   16  ","12015 RADIUM LTD","KLECKA ELECTRIC CO/ALTERNATIVE BOARD","740,470"
526956,13495-039-0090,"Real","12038 COLWICK ST   SAN ANTONIO, TX 78216","NCB 13495   BLK  39 LOT    9  ","12040 COLWICK DRIVE LTD","SOUTHWEST HI TECH INC.                        ","281,690"
495489,11938-007-0180,"Real","1227 OBLATE DR  SAN ANTONIO, TX 78216","NCB 11938  BLK    7 LOT 18  ","1227 OBLATE G-E LAND TRUST","","195,000"
568278,15113-005-0481,"Real","12445 STARCREST DR  SAN ANTONIO, TX 78216","NCB  15113  BLK  5  LOT  48 EXCEPT THE SE 7 FT COUNTRY CREEK SUBDIVISION","12324 STARCREST LLC","LANDMARK AT STRATTON PARK APARTMENTS","2,496,000"
520252,13197-001-0180,"Real","127 W RHAPSODY DR  SAN ANTONIO, TX 78216","NCB 13197  BLK    1 LOT 18 & 19 ","127/129 WEST RHAPSODY LLC","BUILDERS INTERIOR PRODUCTS","1,260,000"
1230378,17427-007-0013,"Real","12828 SAN PEDRO AVE   SAN ANTONIO, TX 78216","NCB 17427  BLK  7  LOT SE IRR 24.83 FT OF 1  (COUNTRYSIDE COMMERCIAL UT-4)  IMPROVEMENT ACCT","12828 SAN PEDRO SAN ANTONIO LLC","HILTON GARDEN INN     118 ROOMS","7,291,010"
498603,12059-000-0490,"Real","13131 SAN PEDRO AVE  SAN ANTONIO, TX 78216","NCB 12059  BLK  LOT 49  EMBASSY PARK UT-1","13131 SAN PEDRO LLC","HOOTERS                                       ","1,385,700"
